"","Date","X.x","Cruise_ID","Leg","lon.x","lat.x","Day","days.x","Month","Year","Depth_target","Depth_real","O2_ml_L","O2_ml_L_Q","O2_umol_kg","O2_umol_kg_Q","SiOH4_Cumana","SiOH4_Cumana_Q","PO4_Cumana","PO4_Cumana_Q","NO3_Cumana","NO3_Cumana_Q","NH4","NH4_Q","NO2","NO2_Q","NO3_NO2","NO3_NO2_Q","PO4","PO4_Q","SiOH4","SiOH4_Q","pH","pH_Q","Alkalinity","Alkalinity_Q","TCO2","TCO2_Q","fCO2","fCO2_Q","sal_bot","sal_bot_Q","sal_bot_corr","sal_bot_corr_Q","sal_ctd","sal_ctd_Q","Temp","Temp_Q","Sigma_t","Sigma_t_Q","TPP","TPP_Q","PIP","PIP_Q","POC_ug_L","POC_ug_L_Q","PON_ug_L","PON_ug_L_Q","CtoN_part","CtoN_part_Q","POC_ug_kg","POC_ug_kg_Q","PON_ug_kg","PON_ug_kg_Q","DON_USF_uM","DON_USF_uM_Q","DOP_USF_uM","DOP_USF_uM_Q","DOC","DOC_Q","TOC","TOC_Q","PriPro","PriPro_Q","Chl","Chl_Q","Phaeo","Phaeo_Q","X.1","X.y","CruiseID","month","days.y","press","lat.y","lon.y","sigma_t","sigma_0","potemp","sal","temp","beam_att","beam_cp","fluor_chla","belowmld","depthdiff"
"43",2002-05-07,1499,"93HG_078",1,-64.67,10.5,7,126,5,2002,1,2.512,NA,0,197.97,0,NA,9,9.96920996838687e+36,9,NA,9,0.34,0,0.07,0,0.16,0,0.05,0,1.78,0,NA,0,0.002421,0,NA,0,NA,0,36.961,0,NA,9,NA,0,26.371,0,24.389,0,NA,9,NA,9,107.04,0,NA,9,NA,9,104.46,0,NA,9,NA,9,NA,9,NA,9,NA,9,1.09,0,0.19,0,0.23,0,78,95623,"93HG_078",5,126,27.156,10.5,-64.67,24.665,24.666,25.561,36.979,25.567,NA,NA,NA,TRUE,24.644
"44",2008-12-10,2884,"93HG_152",1,-64.67,10.5,10,344,12,2008,1,2.36,NA,0,194.7,0,NA,9,9.96920996838687e+36,9,NA,9,0.04,0,0.04,0,0.04,0,0,0,NA,0,NA,0,0.002398,0,NA,0,NA,0,36.66,0,NA,9,NA,0,26.611,0,24.088,0,14.44,0,NA,0,NA,0,NA,0,11.21,0,NA,0,NA,0,NA,9,NA,9,69.45,0,NA,9,0.41,0,0.12,0,0.12,0,152,190680,"93HG_152",12,344,27,10.5,-64.67,24.247,24.248,26.101,36.652,26.107,0.08,0.444,0.144,TRUE,24.64
"45",2001-03-14,1232,"93HG_064",1,-64.67,10.5,14,72,3,2001,1,1.601,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.04,0,0.2,0,0.23,0,0.07,0,0,0,NA,0,0.002425,8,NA,8,NA,8,36.773,0,NA,9,NA,0,21.819,0,25.617,0,NA,9,NA,9,NA,0,110.33,0,NA,0,NA,0,107.67,0,NA,9,NA,9,NA,9,NA,9,NA,0,7.3,0,2.7,0,64,77560,"93HG_064",3,72,26.15,10.5,-64.67,25.872,25.874,20.968,36.798,20.973,0.552,NA,3.132,TRUE,24.549
"46",2000-12-05,1175,"93HG_061",1,-64.67,10.5,5,339,12,2000,1,1.655,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.06,0,0,0,0,0,0.03,0,0,0,NA,0,0.002431,0,NA,0,NA,0,36.768,0,NA,9,NA,0,25.44,8,NA,9,NA,9,NA,9,NA,0,NA,0,NA,0,199.21,0,NA,0,NA,9,NA,9,104,8,NA,9,NA,0,1.41,0,0.86,0,61,73624,"93HG_061",12,339,26.15,10.5,-64.67,24.818,24.82,24.61,36.795,24.615,0.75,NA,0.795,TRUE,24.495
"47",2009-12-08,3110,"93HG_164",1,-64.67,10.5,8,341,12,2009,7,6.54,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.16,0,0.02,0,0.02,0,0.01,0,0.68,0,NA,0,0.002431,0,NA,0,NA,0,36.858,9,NA,9,NA,0,25.522,0,24.587,0,NA,0,NA,0,127.81,0,12.62,0,11.81,0,124.73,0,12.32,0,NA,9,NA,9,NA,9,NA,9,NA,9,0.2,0,0.15,0,164,205634,"93HG_164",12,341,31,10.5,-64.67,24.762,24.765,24.961,36.867,24.968,0.236,0.6,0.447,TRUE,24.46
"48",2002-01-10,1425,"93HG_074",1,-64.67,10.5,10,9,1,2002,15,11.804,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.16,0,0,0,0,0,0.02,0,0.88,0,NA,9,NA,9,NA,9,NA,9,36.852,0,NA,9,NA,0,24.534,0,24.885,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,0,1.07,0,1,0,74,90363,"93HG_074",1,9,36.208,10.5,-64.67,25.062,25.064,24.055,36.898,24.063,0.532,NA,0.86,TRUE,24.404
"49",2000-06-06,1066,"93HG_055",1,-64.67,10.5,6,157,6,2000,1,1.724,NA,0,199.5,0,NA,9,9.96920996838687e+36,9,NA,9,0.04,0,0.01,0,0,0,0.02,0,1.01,0,NA,0,0.002414,0,NA,0,NA,0,NA,9,NA,9,NA,0,25.463,0,24.6829,0,NA,9,NA,9,NA,1,11.81,1,NA,1,NA,1,11.53,1,NA,9,NA,9,42,8,NA,9,1.4,0,0.12,0,0.08,0,55,65743,"93HG_055",6,157,26.089,10.5,-64.67,25.114,25.116,24.109,36.989,24.115,0.539,NA,0.264,TRUE,24.365
"50",2003-04-08,1689,"93HG_088",1,-64.67,10.5,8,97,4,2003,1,1.939,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.15,0,0.02,0,0.12,0,0,0,0.7,0,NA,9,NA,9,NA,9,NA,9,36.924,0,NA,9,NA,0,25.252,0,24.714,0,NA,9,NA,9,102.12,0,14.05,0,NA,0,NA,0,13.71,0,NA,9,NA,9,NA,9,NA,9,1.38,0,0.18,0,0.11,0,88,108791,"93HG_088",4,97,26,10.5,-64.67,24.967,24.969,24.577,36.98,24.583,NA,NA,0.149,TRUE,24.061
"51",1998-12-16,716,"93HG_037",1,-64.67,10.5,16,349,12,1998,1,1.446,NA,0,194.3,0,NA,9,9.96920996838687e+36,9,NA,9,0,0,0.01,0,0,0,0.06,0,0.88,0,NA,0,0.002412,0,NA,0,NA,0,36.764,0,NA,9,NA,0,27.174,0,23.987,0,NA,9,NA,9,NA,1,NA,1,10.77,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,1.42,0,0.16,0,0.17,0,37,42652,"93HG_037",12,349,25.109,10.5,-64.67,24.227,24.229,26.39,36.745,26.396,0.525,NA,0.115,TRUE,23.663
"52",2005-03-08,2110,"93HG_110",1,-64.67,10.5,8,66,3,2005,1,2.06,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.06,0,0.01,0,0.02,0,0.03,0,0,0,NA,0,0.002455,0,NA,0,NA,0,36.944,0,NA,9,NA,0,25.973,0,24.522,0,NA,9,NA,9,103.94,0,16.17,0,NA,0,101.44,0,15.78,0,NA,0,0.97,8,68.81,0,NA,9,1.47,0,0.19,0,0.13,0,110,137321,"93HG_110",3,66,25,10.5,-64.67,24.744,24.745,26.04,36.939,26.046,0.452,0.088,0.4,TRUE,22.94
"53",2010-11-09,3296,"93HG_174",1,-64.67,10.5,9,312,11,2010,1,2.1,NA,0,191.4,0,NA,9,9.96920996838687e+36,9,NA,9,0.78,4,0.03,0,0.06,0,0.06,0,NA,0,NA,0,0.002385,0,NA,0,NA,0,36.066,0,NA,9,NA,0,30.048,0,22.507,0,NA,0,10.1,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,75.65,0,NA,9,0.91,0,0.09,0,0.08,0,174,217732,"93HG_174",11,312,25,10.5,-64.67,22.836,22.838,29.276,36.154,29.282,0.113,0.477,0.07,TRUE,22.9
"54",2000-04-11,1030,"93HG_053",1,-64.67,10.5,11,101,4,2000,1,2.226,NA,8,186.9,8,NA,9,9.96920996838687e+36,9,NA,9,0.14,0,0.01,0,0.32,0,0.17,0,1.18,0,NA,0,0.002417,0,NA,0,NA,0,36.95,0,NA,9,NA,0,24.505,0,24.965,0,NA,9,NA,9,NA,1,NA,1,10.5,1,NA,1,NA,1,NA,9,NA,9,168,8,NA,9,NA,0,0.74,0,0.51,0,53,63120,"93HG_053",4,101,25.123,10.5,-64.67,25.136,25.138,23.955,36.955,23.96,0.691,NA,0.744,TRUE,22.897
"55",2004-03-08,1882,"93HG_098",1,-64.67,10.5,8,67,3,2004,1,2.23,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.16,0,0.03,0,0.1,0,0.02,0,0.09,0,NA,0,0.002423,0,NA,0,NA,0,36.938,0,NA,9,NA,0,25.471,0,24.657,0,NA,9,NA,9,NA,0,NA,0,13.21,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,10.03,0,2.108,0,1.332,0,98,121450,"93HG_098",3,67,25,10.5,-64.67,25.166,25.168,23.837,36.949,23.842,0.625,0.261,2.181,TRUE,22.77
"56",2004-12-07,2054,"93HG_107",1,-64.67,10.5,7,341,12,2004,7,7.24,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.06,0,0.01,0,0,0,0.04,0,0,0,NA,9,0.002426,0,NA,9,NA,9,36.78,0,NA,9,NA,0,25.917,0,24.406,0,NA,9,NA,9,NA,0,NA,0,12.47,0,NA,0,NA,0,NA,0,0.39,8,NA,9,NA,9,NA,0,0.5,0,0.37,0,107,133358,"93HG_107",12,341,30,10.5,-64.67,24.559,24.561,25.452,36.797,25.458,0.448,0.084,0.296,TRUE,22.76
"57",2001-06-12,1291,"93HG_067",1,-64.67,10.5,12,162,6,2001,7,7.456,NA,0,197.82,0,NA,9,9.96920996838687e+36,9,NA,9,0.14,0,0,0,0,0,0.05,0,0.12,0,NA,9,NA,9,NA,9,NA,9,37.01,0,NA,9,NA,0,24.659,0,24.987,0,NA,9,NA,9,NA,0,12.26,0,NA,0,NA,0,11.96,0,NA,9,NA,9,NA,9,NA,9,0.37,0,0.26,0,0.24,0,67,81187,"93HG_067",6,162,30.173,10.5,-64.67,25.142,25.144,24.035,36.995,24.042,0.467,NA,0.337,TRUE,22.717
"58",1995-11-08,1,"93HG_001",2,-64.67,10.5,8,311,11,1995,1,1.5,NA,9,NA,9,2.4,1,0,1,0.18,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,36.576,0,NA,9,NA,9,27.49,0,23.72,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,135,8,NA,9,NA,9,0.09,0,0.09,0,1,12,"93HG_001",11,311,24.138,10.5,-64.67,23.982,23.984,26.711,36.663,26.717,NA,NA,NA,TRUE,22.638
"59",1996-02-13,58,"93HG_004",1,-64.67,10.5,13,43,2,1996,1,1.5,NA,0,NA,0,1.8,1,0.04,1,0.85,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.002448,0,NA,0,NA,0,36.913,0,NA,9,NA,9,24.05,0,25.077,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,74,1,NA,9,12.66,0,0.68,0,0.41,0,4,1813,"93HG_004",2,43,24.138,10.5,-64.67,25.348,25.35,23.206,36.943,23.211,NA,NA,NA,TRUE,22.638
"60",2008-04-08,2734,"93HG_144",1,-64.67,10.5,8,98,4,2008,1,2.53,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.25,0,0.04,0,0.04,0,0.11,4,0.4,0,NA,0,0.002411,0,NA,0,NA,0,36.837,0,NA,9,NA,0,24.237,0,24.949,0,136.38,0,NA,0,NA,0,NA,0,10.44,0,NA,0,NA,0,NA,9,NA,9,71.1,0,NA,0,NA,0,0.39,0,0.31,0,144,180871,"93HG_144",4,98,25,10.5,-64.67,25.446,25.448,22.588,36.838,22.593,0.143,0.507,0.505,TRUE,22.47
"61",2003-03-11,1670,"93HG_087",1,-64.67,10.5,11,69,3,2003,1,2.608,NA,0,NA,0,1.18,1,0.2,1,1.37,1,0.05,0,0.08,0,0.11,0,0.07,0,0.44,0,NA,0,0.002415,0,NA,0,NA,0,36.7977,0,NA,9,NA,0,22.853,0,25.34,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,14.54,0,3.01,0,1.37,0,87,107468,"93HG_087",3,69,25,10.5,-64.67,25.783,25.784,21.372,36.827,21.377,NA,NA,1.423,TRUE,22.392
"62",2003-11-11,1805,"93HG_094",1,-64.67,10.5,11,314,11,2003,1,1.73,NA,0,194.22,0,NA,9,9.96920996838687e+36,9,NA,9,0.28,0,0.01,0,0.08,0,0.03,0,1.26,0,NA,0,0.002405,0,NA,0,NA,0,36.577,0,NA,9,NA,0,29.098,0,23.209,0,NA,9,NA,9,107.67,0,14.81,0,NA,0,105.07,0,14.45,0,NA,9,NA,9,NA,9,NA,9,1.19,0,0.15,0,0.11,0,94,116160,"93HG_094",11,314,24,10.5,-64.67,23.591,23.593,28.05,36.612,28.056,0.45,0.086,0.46,TRUE,22.27
"63",2004-02-08,1864,"93HG_097",1,-64.67,10.5,8,38,2,2004,7,6.913,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.15,0,0.01,0,0.03,0,0.04,0,0.56,0,NA,0,0.002408,0,NA,0,NA,0,36.974,0,NA,9,NA,0,24.211,0,25.071,0,NA,9,NA,9,NA,0,NA,0,12.54,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,0,2.53,0,1.88,0,97,120130,"93HG_097",2,38,29,10.5,-64.67,25.233,25.235,23.752,37.004,23.758,0.697,0.333,NA,TRUE,22.087
"64",2010-01-12,3129,"93HG_165",1,-64.67,10.5,12,11,1,2010,7,7,NA,0,196.08,0,NA,9,9.96920996838687e+36,9,NA,9,0.04,0,0.02,0,0.02,0,0.02,0,NA,0,NA,0,0.002431,0,NA,0,NA,0,36.909,0,NA,9,NA,0,25.041,0,24.769,0,NA,0,NA,0,NA,0,10.59,0,10.29,0,NA,0,10.33,0,NA,9,NA,9,NA,9,NA,9,NA,9,0.22,0,0.18,0,165,206955,"93HG_165",1,11,29,10.5,-64.67,25.02,25.022,24.147,36.881,24.153,0.112,0.476,0.268,TRUE,22
"65",1999-12-07,952,"93HG_049",1,-64.67,10.5,7,340,12,1999,15,15.417,NA,0,189.5,0,NA,9,9.96920996838687e+36,9,NA,9,0.16,0,0,0,0.15,0,0.05,0,NA,0,NA,0,0.002402,0,NA,0,NA,0,36.062,0,NA,9,NA,0,28.417,0,23.0507,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,522,8,NA,9,0.57,0,0.13,0,0.12,0,49,58329,"93HG_049",12,340,37.243,10.5,-64.67,23.171,23.174,28.245,36.144,28.254,0.45,NA,0.176,TRUE,21.826
"66",2011-03-15,3372,"93HG_178",1,-64.67,10.5,15,73,3,2011,1,2.36,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.71,0,0.05,0,0.01,0,0.04,0,0.47,0,NA,0,0.002419,0,NA,0,NA,0,36.795,0,NA,9,NA,0,25.506,0,24.605,0,NA,0,NA,0,114.49,0,14.17,0,NA,0,111.73,0,13.83,0,NA,9,NA,9,71.11,0,NA,9,NA,0,0.23,0,0.17,0,178,223019,"93HG_178",3,73,24,10.5,-64.67,24.923,24.924,24.311,36.817,24.316,0.134,0.498,0.63,TRUE,21.64
"67",2006-12-05,2469,"93HG_129",1,-64.67,10.5,5,338,12,2006,1,1.43,NA,0,193.75,0,NA,9,9.96920996838687e+36,9,NA,9,0.11,0,0,0,0,0,0.06,0,1.1,0,NA,0,0.002382,0,NA,0,NA,0,36.522,4,NA,9,NA,0,27.339,0,23.761,0,NA,9,NA,9,126.14,0,NA,0,14.74,0,123.1,0,NA,0,NA,0,0.25,0,79.18,0,NA,0,1.58,0,0.13,0,0.12,0,129,161611,"93HG_129",12,338,23,10.5,-64.67,24.125,24.127,26.226,36.543,26.231,0.494,0.13,0.16,TRUE,21.57
"68",2008-02-12,2696,"93HG_142",1,-64.67,10.5,12,42,2,2008,1,2.48,NA,0,194.91,0,NA,9,9.96920996838687e+36,9,NA,9,0.13,0,0.04,0,0.04,0,0.04,0,NA,8,NA,0,0.002482,8,NA,8,NA,0,36.862,0,NA,9,NA,0,24.749,0,24.827,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,123.67,8,NA,0,0.91,0,0.65,0,142,178227,"93HG_142",2,42,24,10.5,-64.67,25.006,25.008,24.18,36.875,24.185,0.207,0.571,0.744,TRUE,21.52
"69",2006-01-12,2260,"93HG_118",1,-64.67,10.5,12,11,1,2006,1,1.72,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.33,0,0.01,0,0.11,0,0.03,0,NA,8,NA,0,NA,9,NA,9,NA,9,36.849,0,NA,9,NA,0,24.716,0,24.815,0,NA,9,NA,9,174.71,0,NA,0,NA,0,170.5,0,NA,0,NA,0,0.04,0,76.16,0,NA,9,NA,0,0.87,0,0.52,0,118,147034,"93HG_118",1,11,23,10.5,-64.67,25.123,25.124,23.666,36.824,23.671,0.678,0.314,0.485,TRUE,21.28
"70",2006-02-07,2280,"93HG_119",1,-64.67,10.5,7,37,2,2006,7,7.79,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.16,0,0.08,0,0.01,0,0.05,0,0.89,0,NA,0,0.002463,0,NA,0,NA,0,36.885,0,NA,9,NA,0,23.546,0,25.205,0,NA,9,NA,9,NA,0,NA,0,10.36,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,15.18,0,2.51,0,1.47,0,119,148364,"93HG_119",2,37,29,10.5,-64.67,25.39,25.391,22.785,36.839,22.791,0.575,0.211,1.221,TRUE,21.21
"71",2012-03-16,3582,"93HG_189",1,-64.67,10.5,16,75,3,2012,7,6.82,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.43,0,0.12,0,0.54,0,0.11,0,NA,0,NA,0,0.002415,0,NA,0,NA,0,36.688,0,NA,9,NA,0,21.376,0,25.68,0,NA,0,136.41,0,NA,0,11.62,0,NA,0,NA,0,11.34,0,NA,9,NA,9,NA,9,NA,9,18.41,8,4.9,0,2.09,0,189,237366,"93HG_189",3,75,28,10.5,-64.67,25.831,25.832,20.91,36.725,20.915,0.453,0.817,1.54,TRUE,21.18
"72",2010-06-08,3220,"93HG_170",1,-64.67,10.5,8,158,6,2010,1,1.86,NA,0,195.6,0,NA,9,9.96920996838687e+36,9,NA,9,0.18,0,0.03,0,0.15,0,0.02,0,1.43,0,NA,0,0.002408,0,NA,0,NA,0,36.727,0,NA,9,NA,0,28.647,0,23.483,0,NA,0,10.83,0,NA,0,13.22,0,NA,0,NA,0,12.9,0,NA,9,NA,9,76.11,0,NA,9,1.32,0,0.09,0,0.06,0,170,212442,"93HG_170",6,158,23,10.5,-64.67,23.706,23.708,27.859,36.684,27.865,0.06,0.424,0.043,TRUE,21.14
"73",2001-01-11,1195,"93HG_062",1,-64.67,10.5,11,10,1,2001,7,8.07,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.08,0,0.02,0,0.03,0,0.07,0,0.15,0,NA,0,0.002485,8,NA,8,NA,8,36.89,0,NA,9,NA,8,23.788,8,25.1884,8,NA,9,NA,9,NA,0,NA,0,11.77,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,13.53,0,2.95,0,1.73,0,62,74937,"93HG_062",1,10,29.167,10.5,-64.67,25.341,25.343,23.319,36.98,23.325,0.608,NA,2.824,TRUE,21.097
"74",2001-05-05,1270,"93HG_066",3,-64.67,10.5,5,124,5,2001,1,2.074,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0,0,0,0,0.01,0,0.02,0,0.55,0,NA,0,NA,9,NA,9,NA,9,36.967,0,NA,9,NA,0,25.534,0,24.658,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,0,0.19,0,0.13,0,66,79869,"93HG_066",5,124,23.132,10.5,-64.67,25.116,25.118,24.224,37.035,24.229,0.585,NA,0.238,TRUE,21.058
"75",2002-02-14,1445,"93HG_075",1,-64.67,10.5,14,44,2,2002,25,25.288,NA,0,177.93,0,2.42,1,1.07,1,2.78,1,0.89,0,0.15,0,NA,0,0.19,0,1.81,0,NA,9,NA,9,NA,9,NA,9,36.843,0,NA,9,NA,0,22.461,0,25.491,0,NA,9,NA,9,188.6,0,NA,0,NA,0,184.05,0,NA,0,NA,9,NA,9,NA,9,NA,9,0.48,0,2.15,0,2.32,0,75,91710,"93HG_075",2,44,46.268,10.5,-64.67,25.578,25.581,22.177,36.859,22.186,NA,NA,NA,TRUE,20.98
"76",2010-10-04,3277,"93HG_173",1,-64.67,10.5,4,276,10,2010,1,2.11,NA,0,188,0,NA,9,9.96920996838687e+36,9,NA,9,0.17,0,0.08,0,0.08,0,0.07,0,NA,0,NA,0,NA,9,NA,9,NA,9,36.209,0,NA,9,NA,0,29.592,0,22.768,0,NA,0,NA,0,NA,0,13.95,0,NA,0,NA,0,13.62,0,NA,9,NA,9,78.8,0,NA,9,0.8,0,0.16,0,0.12,0,173,216409,"93HG_173",10,276,23,10.5,-64.67,22.889,22.891,29.543,36.345,29.548,0.102,0.466,0.158,TRUE,20.89
"77",2005-01-11,2072,"93HG_108",1,-64.67,10.5,11,10,1,2005,1,2.17,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.1,0,0.03,0,0.01,0,0.04,0,0,0,NA,9,0.002421,0,NA,9,NA,9,36.888,0,NA,9,NA,0,25.609,0,24.587,0,NA,9,NA,9,NA,0,NA,0,13.21,0,NA,0,NA,0,NA,0,0.28,8,NA,9,NA,9,NA,0,0.52,0,0.37,0,108,134673,"93HG_108",1,10,23,10.5,-64.67,24.89,24.891,24.621,36.897,24.626,0.56,0.196,0.576,TRUE,20.83
"78",2003-02-11,1651,"93HG_086",1,-64.67,10.5,11,41,2,2003,1,2.508,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.28,0,0.05,0,0.01,0,0,0,0.23,0,NA,0,0.002408,0,NA,0,NA,0,36.903,0,NA,9,NA,0,23.905,0,25.1176,0,NA,9,NA,9,NA,0,NA,0,10.22,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,17.31,0,3.8,0,1.87,0,86,106167,"93HG_086",2,41,23.248,10.5,-64.67,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,NA,NA,NA,TRUE,20.74
"79",2005-02-10,2091,"93HG_109",1,-64.67,10.5,10,40,2,2005,1,0.35,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.07,0,0,0,0.04,0,0.04,0,0.32,0,NA,0,0.002445,0,NA,0,NA,0,36.894,0,NA,9,NA,0,26.557,0,24.546,0,NA,9,NA,9,NA,0,15.34,0,NA,0,NA,0,14.97,0,NA,0,0.14,8,NA,9,NA,9,NA,4,0.19,0,0.12,0,109,135994,"93HG_109",2,40,21,10.5,-64.67,24.57,24.571,25.59,36.865,25.595,NA,NA,0.216,TRUE,20.65
"80",2007-02-06,2488,"93HG_130",1,-64.67,10.5,6,36,2,2007,1,1.47,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.9,4,0.2,0,0.33,0,0.15,8,1.87,0,NA,0,0.002421,0,NA,0,NA,0,36.768,0,NA,9,NA,0,23.262,0,25.195,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,10.63,0,0.14,0,73.32,0,NA,0,NA,0,3.8,0,2.82,0,130,162936,"93HG_130",2,36,22,10.5,-64.67,25.47,25.471,22.256,36.744,22.26,NA,NA,1.166,TRUE,20.53
"81",2008-03-11,2715,"93HG_143",1,-64.67,10.5,11,70,3,2008,1,2.58,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.2,0,0.06,0,0.06,0,0.02,0,0.6,0,NA,0,0.002433,0,NA,0,NA,0,36.776,0,NA,9,NA,0,23.616,0,25.102,0,NA,9,NA,9,NA,0,NA,0,10.12,0,NA,0,NA,0,NA,9,NA,9,67.22,0,NA,9,NA,0,1.24,0,0.7,0,143,179547,"93HG_143",3,70,23,10.5,-64.67,25.396,25.397,22.618,36.783,22.623,0.279,0.643,1.561,TRUE,20.42
"82",2002-05-07,1500,"93HG_078",1,-64.67,10.5,7,126,5,2002,7,6.861,NA,0,197.01,0,NA,9,9.96920996838687e+36,9,NA,9,0.06,0,0.02,0,0.37,0,0.05,0,1.55,0,NA,0,0.002421,0,NA,0,NA,0,36.961,0,NA,9,NA,0,25.925,0,24.524,0,NA,9,NA,9,190.85,0,NA,9,NA,9,186.25,0,NA,9,NA,9,NA,9,NA,9,NA,9,1.46,0,0.17,0,0.21,0,78,95623,"93HG_078",5,126,27.156,10.5,-64.67,24.665,24.666,25.561,36.979,25.567,NA,NA,NA,TRUE,20.295
"83",1998-02-11,538,"93HG_028",1,-64.67,10.5,11,41,2,1998,1,1.85,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.65,0,0,0,0,0,0.01,0,0,0,NA,0,0.002413,0,NA,0,NA,0,36.951,0,NA,9,NA,0,25.856,0,24.5458,0,NA,9,NA,9,113.21,1,11.76,1,11.22,1,110.48,1,11.48,1,NA,9,NA,9,404,8,NA,9,NA,0,0.37,0,0.22,0,28,31585,"93HG_028",2,41,22.123,10.5,-64.67,24.7,24.702,25.308,36.922,25.313,0.492,NA,1.091,TRUE,20.273
"84",2004-09-07,1996,"93HG_104",1,-64.67,10.5,7,250,9,2004,1,2,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0,0,0.02,0,0,0,0.02,0,NA,0,NA,0,NA,9,NA,9,NA,9,36.711,0,NA,9,NA,0,27.845,0,23.724,0,NA,9,NA,9,127.75,0,11.4,0,13.08,0,124.67,0,11.12,0,10.16,8,0.58,8,NA,9,NA,9,NA,0,0.276,0,0.162,0,104,129382,"93HG_104",9,250,22,10.5,-64.67,24.191,24.193,25.698,36.733,25.703,0.477,0.113,0.153,TRUE,20
"85",2000-12-05,1176,"93HG_061",1,-64.67,10.5,5,339,12,2000,7,6.227,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.09,0,0.01,0,0,0,0.03,0,0,0,NA,0,0.00243,0,NA,0,NA,0,36.766,0,NA,9,NA,0,25.151,8,NA,9,NA,9,NA,9,NA,0,NA,0,10.55,0,NA,0,NA,0,NA,9,NA,9,154,8,NA,9,NA,0,1.37,0,0.8,0,61,73624,"93HG_061",12,339,26.15,10.5,-64.67,24.818,24.82,24.61,36.795,24.615,0.75,NA,0.795,TRUE,19.923
"86",2010-05-11,3201,"93HG_169",2,-64.67,10.5,11,130,5,2010,1,2.15,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.08,0,0.02,0,0.02,0,0.04,0,0.42,0,NA,0,0.002437,0,NA,0,NA,0,36.944,0,NA,9,NA,0,25.84,0,24.549,0,NA,0,NA,0,171.2,0,18.42,0,10.84,0,167.07,0,17.97,0,NA,9,NA,9,85.67,0,NA,9,1.22,0,0.19,0,0.16,0,169,211118,"93HG_169",5,130,22,10.5,-64.67,24.961,24.962,24.49,36.939,24.495,0.187,0.551,0.09,TRUE,19.85
