"","cdww","iews","inss","mcc","mwp","si10","sp","sst","t2m","tauoc","u10","ust","v10","v10n","vst","wind","time_month","cdir","e","ewss","i10fg","lsp","magss","mer","metss","mmtss","mntss","mtpr","nsss","sshf","tp","NO3_UDO","PO4_UDO","SiO4_UDO","NH4_USF","NO2_USF","NO3_NO2_USF","PO4_USF","SiO4_USF","pH_corrected","Salinity_bottles","Temperature","Sigma_t","PrimaryProductivity","Chlorophyll","Phaeopigments","NO3_USF","Isotherm_21","MLD","Tchla","Prasino3","Dino1","Crypto1","Hapto6","Chloro1","Cyano4","Diatom1","Mesh200","Mesh500","total_biomass","SeaWiFS_chla","MODIS_chla","Satellite_chla"
"240",0.0008347819,-0.039592206,-0.014923882,0.13373566,4.9995337,5.008402,101067.75,301.10214,300.3999,0.9890408,-4.166067,-0.031665683,-1.6942959,-1.7542334,-0.018235125,3.6853027,"10-1998",20827120,-0.0029156916,-3827.2422,7.006459,0.0001921864,4292.489,-3.374832e-05,-0.0443573,0.049635883,-0.015597675,9.40767e-06,-1343.3865,-388050,0.00081433356,NA,NA,NA,0.0191511349097741,0.0688254919548495,3.04971241880389,0.207484749446668,1.44191765635765,8.02458372325724,36.8233857722289,24.112394299125,24.9868379880549,0.932576085454724,0.269320245539047,0.290820774086091,2.98088692684904,111,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.241163054481149,NA,0.241163054481149
"241",0.00092905737,-0.059358895,-0.028964937,0.10158926,4.7938995,6.4569664,101036.875,300.06558,299.51062,0.9769998,-5.532583,-0.044475615,-2.8372402,-2.8983889,-0.029438999,4.719117,"11-1998",19003952,-0.0030885115,-5796.8477,8.827421,0.00014067584,6591.5625,-3.5747114e-05,-0.067154706,0.076313525,-0.031482995,5.3359863e-06,-2718.9062,-377327,0.00046205125,NA,NA,NA,0.0642483745576376,0.0478161356511973,2.3546291379774,0.102214938175833,1.02586388833085,8.04224313115859,36.7801833421991,24.7149577558487,24.762799026554,0.473057460711519,0.197026398255137,0.197612434385749,2.30681300232621,123,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324540695920587,NA,0.324540695920587
"242",0.00094444,-0.06344634,-0.0312801,0.121952295,5.0579185,6.6679554,101099.875,299.36337,298.83997,0.97322315,-5.7439747,-0.048106253,-2.956008,-3.0117006,-0.032132614,4.8756905,"12-1998",17930256,-0.0027248187,-6211.1133,9.043008,0.00015920658,7013.617,-3.153748e-05,-0.071864724,0.08121164,-0.033256948,4.0638643e-06,-2874.4297,-364827,0.00035144668,NA,NA,NA,-3.14149819100567e-05,0.111648884407836,2.65926505071322,0.203563290921109,1.08907138346384,8.03623733673417,36.844228312837,24.1741048706318,24.9774213581449,0.617946084926665,0.250747784752752,0.312684782494134,2.54761616630539,110,26,39.84,1.97,0.03,1.19,11.18,1.72,1.85,20.23,NA,NA,NA,0.385046901926398,NA,0.385046901926398
"243",0.0010119681,-0.07741076,-0.040699303,0.14983213,4.7876673,7.5529137,101202.375,297.74255,297.79224,0.96071255,-6.465353,-0.057124317,-3.4946918,-3.5007524,-0.039160416,5.6032715,"01-1999",18534080,-0.0023196414,-7488.1406,10.074941,0.00011266452,8600.691,-2.6849186e-05,-0.08658701,0.099534035,-0.044230938,1.9549307e-06,-3822.3242,152977,0.00016912386,NA,NA,NA,0.252104449882213,0.0841335794319622,5.42557805076125,0.406209870226046,2.20457705670408,7.95491308049821,NA,22.1054367247341,25.5785876144468,1.34694770317397,0.438453578967382,0.39102483232829,5.34144447132929,76,22,81.64,0.04,0.02,5.37,28.38,1.24,4.1,32.95,NA,NA,NA,1.1041355162859,NA,1.1041355162859
"244",0.0010161672,-0.073482335,-0.042734504,0.15708351,5.22513,7.457385,101266,297.35464,297.51758,0.9585977,-6.1991816,-0.054997385,-3.7036533,-3.6941519,-0.042112485,5.6279297,"02-1999",20155408,-0.0021248236,-6938.3555,9.817146,0.00015620458,8197.0625,-2.45939e-05,-0.08027542,0.09492785,-0.04544419,2.7559772e-06,-3927.9258,268896,0.00023869258,NA,NA,NA,0.178198968810817,0.111248533524983,6.23198933237187,0.50478348893777,2.93640685422961,7.9644102792503,36.7743307857643,21.1183371398019,25.8060960510544,3.0212681252986,1.37083766355259,0.902326096594244,6.12074079884689,61,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04553435742855,NA,2.04553435742855
"245",0.0010226769,-0.08322787,-0.047507167,0.10097356,4.5989122,7.814807,101127.19,297.30835,297.5603,0.96046114,-6.541149,-0.058728516,-3.8548717,-3.8294497,-0.042244997,5.7165527,"03-1999",22126736,-0.0017473819,-7866.0273,10.254011,5.2257557e-05,9214.98,-2.0225765e-05,-0.09111261,0.10666503,-0.050486803,9.317881e-07,-4360.5234,352349,8.078164e-05,NA,NA,NA,0.0192264620184741,0.366252754087327,5.95413239621097,0.385997998783629,2.72428444977625,7.9655432447391,36.8195502702377,21.5293532061371,25.7224990683595,1.06606649726073,0.344139570029541,0.400544093338452,5.58787964212364,55,14,1.49,0,0,0.11,1.06,0,0.02,0,NA,NA,NA,1.39633507058024,NA,1.39633507058024
"246",0.0009394791,-0.066640675,-0.0327639,0.22212458,4.859481,6.802537,101200.56,298.15802,298.24243,0.97556686,-5.799325,-0.048267305,-3.0626926,-3.0620737,-0.031423703,4.8208237,"04-1999",22666960,-0.0016978141,-6238.457,8.9235115,0.00040025497,7100.661,-1.9649277e-05,-0.07220459,0.08213994,-0.034495234,9.645912e-06,-2978.3008,182183,0.0008338557,NA,NA,NA,0.0227664673681055,0.0716530120197886,4.12878696094689,0.253697434834398,1.76953218721604,8.00159331749399,36.859773667683,22.4629131634182,25.4890771181637,0.363504596677687,0.378874650013659,0.284405040467876,4.05713394892711,79,21,18.2,0.46,0.01,0.06,6.94,0.05,1.24,2.34,NA,NA,NA,1.08900173828006,NA,1.08900173828006
"247",0.0009383834,-0.0712527,-0.033875227,0.06726819,4.4479485,6.876231,101209.69,299.144,299.09778,0.9774421,-5.796386,-0.05010748,-3.0398026,-3.0676441,-0.03228914,4.808895,"05-1999",22927584,-0.002448056,-6855.258,9.1150675,9.91311e-06,7767.073,-2.8333016e-05,-0.0793705,0.089931294,-0.035865664,1.5389202e-07,-3098.3672,116579,1.4647982e-05,NA,NA,NA,0,0.191841002561384,3.4423106518448,0.21160718093843,1.26488545371079,8.00854205913196,36.929027572303,22.9247484561386,25.4172564615119,1.04282135635708,0.44451286493224,0.414471007442104,3.25046964928342,104,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.735438229888677,NA,0.735438229888677
"248",0.00089458516,-0.054596543,-0.02467537,0.1378383,4.386101,6.066001,101207.5,299.63568,299.3369,0.98258764,-5.1268005,-0.041338682,-2.4865513,-2.5268402,-0.025244206,4.338236,"06-1999",21837280,-0.0023453087,-5267.7773,8.101602,0.0001680168,5930.574,-2.7145172e-05,-0.060984194,0.06860722,-0.02567152,6.8997715e-06,-2218.2266,-96565,0.0005981615,NA,NA,NA,0.0632111550789207,0.161887429259146,4.59738928700418,0.315932465979114,3.01458802881288,7.9901101571392,36.9038694126695,22.5133553343647,25.5010974055955,1.58713522397936,0.359921855778395,0.249431111605618,4.43550185774504,81,16,3.68,0.48,0,0.08,1.88,0,0.12,0,NA,NA,NA,0.793090575933456,NA,0.793090575933456
"249",0.0008051987,-0.027403116,-0.012027882,0.12993276,4.3239574,4.52376,101332.19,299.39127,298.99103,0.995083,-3.5261917,-0.022949517,-1.6408329,-1.6710653,-0.014928687,3.3576212,"07-1999",21599840,-0.0016926851,-2605.7734,6.216902,0.00035462965,3109.6213,-1.9589424e-05,-0.030214012,0.036003906,-0.012237016,1.7857872e-05,-1053.9556,-161081,0.0015418734,NA,NA,NA,0.191050014835995,0.21723912914924,4.04694948020833,0.280545724231103,2.78272170319537,7.99923380979879,36.866801694127,22.6069766634166,25.4534271382031,0.941420195269821,0.312582755633321,0.357512683126686,3.82971035105909,93,14,29.81,0.17,0,0.94,10.56,0,1.37,7.78,NA,NA,NA,0.487857002019882,NA,0.487857002019882
"250",0.0007614277,-0.017008305,-0.0025461838,0.16395175,4.1239443,3.7420797,101249.625,301.01486,299.83984,0.99745476,-2.2609634,-0.0144658685,-0.25042987,-0.23748136,-0.0044634193,2.8758621,"08-1999",21778960,-0.0027072467,-1527.8477,5.488371,0.0005025743,2319.3308,-3.1332514e-05,-0.017679036,0.02682503,-0.001828827,2.4498813e-05,-156.83105,-510412,0.0021157358,NA,NA,NA,0.344549691946836,0.279883247015913,3.65869019485217,0.28224697680517,2.95189974167693,8.00891174252137,36.8501092380357,23.2649679295795,25.2397766360237,0.772777519718521,0.559659080791468,0.389811334896613,3.37880694783626,106,14,28.87,0,0,0.01,4.98,0,0.77,0.31,NA,NA,NA,0.297805603593588,NA,0.297805603593588
"251",0.0007841012,-0.02334255,-0.005557433,0.10914236,5.694355,4.092476,101043.94,301.9094,300.56042,0.9948357,-2.89676,-0.020195443,-0.73208934,-0.76963276,-0.00901442,3.125434,"09-1999",21943856,-0.0033230074,-2163.9883,5.965808,0.00019730274,2804.852,-3.8462094e-05,-0.02495104,0.032468244,-0.0055218525,2.273191e-05,-479.06567,-695548,0.0019636466,NA,NA,NA,0.247074031574508,0.190233680120974,1.75549293761197,0.145102549716071,2.29841081276635,8.05154299969985,36.7813209953287,25.0070370559782,24.6551969300754,0.486910404014374,0.244844178410449,0.237815009811647,1.565259257491,121,13,23.39,0.6,0.01,0.35,6.37,0.15,1.74,7.16,NA,NA,NA,0.200204740092158,NA,0.200204740092158
"252",0.00079178694,-0.024700105,-0.0070708506,0.117176175,4.9974127,4.123172,101082.56,301.7946,300.36182,0.99317163,-2.796422,-0.019639257,-0.7629611,-0.794971,-0.009562854,3.2153206,"10-1999",20755056,-0.0034668073,-2377.0586,6.080989,0.00024077973,3059.8035,-4.0124694e-05,-0.02755332,0.03539216,-0.007560633,1.7590544e-05,-655.8347,-731051,0.0015212006,NA,NA,NA,0.569402465164592,0.172565318206493,1.40129941215695,0.124832232736771,2.57389733305135,NA,36.6954976111689,25.3440375382318,24.5065272089451,0.357680167669561,0.102668736525596,0.127605065462361,1.22873409395045,123,18,13.55,2.58,0,0.91,3.59,0,2.6,0.68,NA,NA,NA,0.209928819164634,NA,0.209928819164634
"253",0.00082900096,-0.026326537,-0.011638761,0.11972356,5.5711727,4.8899326,100925.75,301.42346,300.17163,0.992699,-2.2463026,-0.015375853,-1.1497297,-1.2169895,-0.01577269,3.615837,"11-1999",18938384,-0.0035288893,-2441.004,6.9253206,0.0004153184,4237.004,-4.0844825e-05,-0.02830255,0.048993923,-0.011688545,2.6505659e-05,-1013.1719,-740990,0.002290604,NA,NA,NA,0.731158676886541,0.14521425102425,1.53806883335169,0.134366223525634,2.45535205810333,8.05448202721058,36.6374629597227,25.7247319627048,24.343074597639,0.599678157591413,0.365642209110664,0.292698896374787,1.39285458232744,115,21,7.84,0.95,0,0.01,1.6,0,2.56,2.4,NA,NA,NA,0.199426999688148,NA,0.199426999688148
"254",0.0009927456,-0.07934368,-0.0376665,0.17666596,5.264042,7.206951,101124.06,300.25546,298.8927,0.96191245,-6.254287,-0.057069838,-3.110323,-3.2124977,-0.038234178,5.3884277,"12-1999",17919824,-0.0044426844,-7618.254,9.893164,0.0005949796,8522.531,-5.142056e-05,-0.08818585,0.09860043,-0.039511442,1.8962277e-05,-3411.9414,-1154330,0.0016383929,NA,NA,NA,0.298070493334373,0.048192205383046,1.30554669958717,0.165365620100855,2.67207837963028,8.07626472495077,36.3913093718223,26.7301988448521,23.8371323212651,0.526509547368315,0.15453512624105,0.226710745218396,1.25735449420412,127,40,8.67,0.69,0.01,0.07,1.78,0.04,3.19,2.44,NA,NA,NA,0.308405108004808,NA,0.308405108004808
"255",0.0010225377,-0.08337581,-0.04320115,0.13844925,5.1757803,7.67809,101233.875,298.18195,297.56702,0.95784885,-6.642475,-0.061631024,-3.4868393,-3.535841,-0.043040812,5.7072754,"01-2000",18552192,-0.0033158697,-8174.9023,10.455962,0.0003547367,9296.164,-3.8378013e-05,-0.094587505,0.107635364,-0.04651481,8.5548445e-06,-4019.9531,-551916,0.000739909,NA,NA,NA,0.11318293859459,0.0520076853179023,4.95790171834892,0.39889644312608,4.21332422533748,7.98185444256853,36.770491669815,22.7201785767483,25.3509051539801,2.64496033564857,0.315560584618199,0.275115767895359,4.90589403303101,82,37,29.77,1.77,0.01,2.13,4.02,0.01,1.76,17.96,NA,NA,NA,1.41650637164712,NA,1.41650637164712
"256",0.0010216311,-0.08110446,-0.04297775,0.13341206,4.7375755,7.5965567,101393.19,297.1832,297.22302,0.9597696,-6.4369917,-0.05839777,-3.5530682,-3.554205,-0.040562697,5.6901855,"02-2000",20335456,-0.0022809021,-7870.75,10.126175,6.325824e-05,9068.285,-2.640135e-05,-0.09110534,0.105032116,-0.04602748,1.0470064e-06,-3976.5312,133845,9.016316e-05,NA,NA,NA,0.3379678775063,0.144256455160641,5.82300255490306,0.462830046329111,3.90320119912858,7.95695314597173,36.7517268639763,21.2928655378234,25.7527726241431,NA,0.373099346017783,0.346833097798082,5.67874609974242,44,35,33.12,1.92,0.01,1.67,6.13,0.03,1.03,19.36,NA,NA,NA,1.48909520208836,NA,1.48909520208836
"257",0.0009982288,-0.07176322,-0.041478276,0.1805734,5.510873,7.1200933,101235,297.0686,297.1786,0.9630491,-5.8159504,-0.051504612,-3.553586,-3.5564394,-0.039324842,5.422119,"03-2000",22177856,-0.0019299926,-6951.3438,9.487014,0.0011423712,8205.523,-2.2338325e-05,-0.08044362,0.094976865,-0.044409573,1.7335187e-05,-3841.7188,244041,0.0014974652,NA,NA,NA,0.0618244969906939,0.102499624410267,7.15505534127794,0.541678042930759,4.03929036652112,7.93447616741661,36.7561710662076,21.2088579051534,25.761374121608,0.699124696339322,0.128228253958171,0.155310859921548,7.05255571686767,47,15,10.05,0.81,0.01,0.24,2.58,0.22,0.92,5.27,NA,NA,NA,1.7073602899909,NA,1.7073602899909
"258",0.0009962409,-0.080703676,-0.041997433,0.13244258,4.640255,7.5241394,101239.56,297.30347,297.63428,0.96501726,-6.4251585,-0.057165205,-3.4929543,-3.4596596,-0.037860643,5.4224052,"04-2000",22724256,-0.0015414057,-7682.074,9.898157,0.000254904,8783.41,-1.7840342e-05,-0.088920176,0.1016556,-0.044742525,3.253439e-06,-3863.254,414208,0.00028098858,NA,NA,NA,0.133410399141206,0.0849605206369826,5.35305386692333,0.443822129433202,3.25700039897837,7.96583019813278,36.8402692820441,21.8362912076425,25.65304778324,1.11371790828789,0.323150633716434,0.243207951426177,5.26809334628635,54,27,23.86,1.33,0.53,0.92,2.05,0,1,15.67,NA,NA,NA,1.97481139600277,NA,1.97481139600277
"259",0.00092155323,-0.05966896,-0.031522155,0.11746836,4.195754,6.603548,101186.94,297.87524,298.25732,0.9801975,-5.5409946,-0.043086648,-3.1439333,-3.0965433,-0.029611047,4.6304216,"05-2000",22350768,-0.0011445589,-5638.4023,8.594646,0.00012230912,6458.0566,-1.324754e-05,-0.06526488,0.07473916,-0.03260678,3.0477768e-06,-2812.0117,434484,0.00026283687,NA,NA,NA,0,0.170368762208902,5.81362678079282,0.398811354164238,3.20173437065107,7.95860575441051,36.7835266382979,20.7132201016061,25.9254362818425,0.679994271851813,0.405281356861995,0.368770785893366,5.64325801858391,29,12,30.1,1.76,0.01,1.73,4.66,0,1.94,16.41,NA,NA,NA,1.07767824903131,NA,1.07767824903131
"260",0.0009783518,-0.07362509,-0.036805093,0.17534572,4.4754124,7.2310734,101297.31,298.60474,298.60583,0.96870106,-6.2258263,-0.053584635,-3.2299986,-3.2359982,-0.03431249,5.243164,"06-2000",21731616,-0.0019706574,-6736.289,9.392771,0.00031329726,7656.9453,-2.2810185e-05,-0.077922285,0.088651836,-0.037198722,5.5566734e-06,-3211.3516,118021,0.00048225955,NA,NA,NA,0.0629842642283936,0.0645465033637942,4.1297596792561,0.246270669644905,2.2213790485596,7.98405282175327,NA,22.6422802332576,25.4816460234594,0.583950316359661,0.144846686005391,0.209894967711335,4.0652131758923,93,26,14.84,2.17,0.03,0.2,4.35,0.12,1.29,4.63,NA,NA,NA,2.13648482561111,NA,2.13648482561111
"261",0.000884847,-0.044547856,-0.023153007,0.12094122,4.1731234,5.744302,101256.94,298.72122,298.6505,0.9842034,-4.6608133,-0.034328222,-2.5158834,-2.5216732,-0.023508925,4.23466,"07-2000",21744816,-0.0016102563,-4211.6406,7.619981,0.00020118752,4953.454,-1.863511e-05,-0.0487777,0.057331055,-0.023883581,9.5232745e-06,-2065.5469,53272,0.00082223676,NA,NA,NA,0.0539302949523219,0.0646355706402621,7.32508530943858,0.381043224006556,2.63454247408568,7.94810775390168,36.8164526583065,20.9912910168946,25.8768150898137,NA,NA,NA,7.26044973879832,49,23,7.11,0.19,0.01,0.02,1.38,0.02,0.59,3.07,NA,NA,NA,1.20747014209628,NA,1.20747014209628
"262",0.000849325,-0.040881753,-0.016452253,0.1224013,4.5136995,5.2050467,101210.5,300.69128,299.92297,0.9887157,-4.422676,-0.032720745,-1.9014397,-1.96492,-0.019401543,3.8474827,"08-2000",21919424,-0.0028241873,-3751.0625,7.0777035,0.00016640723,4234.2754,-3.26874e-05,-0.043432772,0.049003493,-0.016345695,8.123994e-06,-1410.654,-404392,0.00070372527,NA,NA,NA,0.190174194051749,0.447440152724434,2.42425024732378,0.201595823149962,1.4245572637654,8.01237025775836,36.8348178758234,24.1817251040627,24.9558397878926,0.64620279911135,0.204264353219766,0.233236993041427,1.97681009459935,114,22,15.63,1.51,0.01,0.59,3.5,0.12,3.63,4.52,NA,NA,NA,0.265265261381865,NA,0.265265261381865
"263",0.0008033633,-0.030713856,-0.010605201,0.092933156,4.358341,4.500042,101072.875,300.7907,300.0636,0.9933847,-3.556942,-0.02535516,-1.2487564,-1.2968912,-0.013320483,3.342248,"09-2000",22009360,-0.002606567,-2872.504,6.301255,0.000113074304,3394.341,-3.0170515e-05,-0.03323412,0.039278056,-0.010838974,8.6605005e-06,-936.8157,-379644,0.00074865157,NA,NA,NA,0.174816599476201,0.11577194255035,3.10515502610328,0.22346220668602,1.16513188642223,8.0202943539758,36.8231670340599,23.6330953823116,25.1210788721992,0.912371442206257,0.366272758537025,0.423346236524389,2.98938308355293,112,12,28.55,1.53,1.2,0.21,4.55,0,3.68,15.47,NA,NA,NA,0.256569303199649,NA,0.256569303199649
"264",0.00084009627,-0.04110223,-0.015587587,0.074999616,4.9204016,5.113662,101078.06,301.01974,300.13403,0.9885139,-4.3462048,-0.032829404,-1.7529488,-1.8181944,-0.01879749,3.7426796,"10-2000",20877440,-0.0030601546,-3917.3398,7.1063232,0.00011619527,4378.4395,-3.5419624e-05,-0.045370996,0.050678812,-0.016685557,7.394451e-06,-1441.085,-498605,0.00064116553,NA,NA,NA,0.0746383644332883,0.111200653447432,2.99481982900273,0.173933667773889,1.318077676709,8.0191374508425,36.808653900645,24.0384968701082,24.9920094707125,0.585183951841701,0.143139747663206,0.239007846073157,2.8836191755553,125,14,15.19,2.49,0.01,0.49,3.28,0,3.92,3.12,NA,NA,NA,0.240996697172523,NA,0.240996697172523
"265",0.000918092,-0.057190955,-0.026532471,0.13469142,5.1090746,6.2965336,100974.375,300.42358,299.39233,0.97878265,-5.4434977,-0.04340923,-2.6911955,-2.7839918,-0.028582957,4.5968504,"11-2000",18855568,-0.0034639165,-5302.875,8.520153,0.00041487394,6005.908,-4.0092767e-05,-0.06134385,0.06955999,-0.027746797,1.8381514e-05,-2401.664,-738975,0.0015880298,NA,NA,NA,0.167971538908323,0.117437202474812,2.43946551773876,0.153200963122064,0.909463098860212,8.03965432537748,36.7157222107201,24.5688645344277,NA,0.425044782535676,0.315095322263535,0.298318591079704,2.32202831526395,112,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.284071492403746,NA,0.284071492403746
"266",0.0009771141,-0.07872659,-0.033632636,0.092016265,5.07026,7.247967,101227,298.5746,298.40076,0.9674333,-6.3695745,-0.05661398,-2.8991213,-2.9278746,-0.032423884,5.224121,"12-2000",18313024,-0.0030328967,-7578.7227,9.703717,6.019039e-05,8416.27,-3.5103236e-05,-0.08774251,0.09744507,-0.03606528,9.93224e-07,-3113.5742,-31345,8.660118e-05,NA,NA,NA,0.0395870477412555,0.0725873837722178,4.50817296182155,0.275187090878196,1.49136749679652,7.99928663626728,36.8058841901936,NA,25.2953701863738,1.26463775995925,0.453480820776167,0.441134537141963,4.43558557804934,82,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.992132896929979,NA,0.992132896929979
"267",0.0010038698,-0.08151984,-0.042192698,0.06828733,4.6964197,7.537341,101355.125,297.065,297.21472,0.9637321,-6.4110584,-0.05755937,-3.4203005,-3.4140959,-0.038231738,5.5044556,"01-2001",18915808,-0.0020916164,-7843.2773,9.984929,1.6244689e-05,9003.746,-2.4208653e-05,-0.0908227,0.104245566,-0.045118093,3.4213792e-07,-3897.7812,262932,2.9079187e-05,NA,NA,NA,0.071027711286845,0.102657399377119,4.96490463948265,0.308514214404986,1.67404573812765,7.98725475985178,36.8439780695602,NA,NA,1.92174902728316,1.1674093524468,0.813932130995222,4.86224724010553,92,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74205987751484,NA,1.74205987751484
"268",0.0010669027,-0.0915665,-0.051557362,0.082133725,4.792445,8.081034,101338.375,296.41852,296.72095,0.95121884,-6.8161926,-0.06415343,-3.821703,-3.7993526,-0.04538383,6.156494,"02-2001",20621600,-0.00205528,-8892.5625,10.779972,3.4794786e-05,10394.844,-2.3787346e-05,-0.10297018,0.120283484,-0.05556947,7.433689e-07,-4801.9414,456129,6.4529886e-05,NA,NA,NA,0.236181086061301,0.118970657839419,7.49066241666085,0.487676980704846,3.68308372934104,7.92094074809287,36.7162645064091,20.546950969265,25.9232901582312,2.06284115711807,1.86591746494782,1.02439551268013,7.37169175882143,47,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16832788288593,NA,2.16832788288593
"269",0.0010346156,-0.09853977,-0.050892115,0.043083508,4.9296207,8.189112,101218.75,296.03204,296.77478,0.95866555,-6.9468517,-0.06542611,-3.8041935,-3.7203026,-0.043452226,5.8220215,"03-2001",22559600,-0.0013194073,-9336.633,10.702955,6.867052e-07,10690.156,-1.5269368e-05,-0.10807186,0.12379776,-0.053996325,1.4901161e-08,-4662.34,901047,1.9073486e-06,NA,NA,NA,0.0676943409195569,0.41456752897938,7.57364298532673,0.467805205369626,2.69741865483666,7.92659790741846,36.6981032492176,20.2067321907109,26.0030301159341,2.86911115733549,1.48946945283539,0.627929842410954,7.15907545634735,26,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10195487439632,NA,2.10195487439632
"270",0.0010268448,-0.09229696,-0.0499022,0.11210334,4.6493483,7.9987764,101225.5,296.9947,297.53662,0.96018916,-6.7420616,-0.06243527,-3.849718,-3.7895594,-0.04292027,5.746133,"04-2001",22914032,-0.0015289134,-8782.77,10.506198,3.9441802e-05,10127.801,-1.769475e-05,-0.1017009,0.11722338,-0.05291915,5.661061e-07,-4571.918,683140,4.9062015e-05,NA,NA,NA,0.0978367415217837,0.210797560982948,5.14116111137966,0.318726593495171,1.33794775691931,7.96683171710684,NA,21.4606661199314,25.709561012136,1.56802869814586,0.531929737733563,0.635764722179747,4.93036355039672,49,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26523058712482,NA,1.26523058712482
"271",0.00093139615,-0.06814587,-0.033339262,0.08779336,4.601387,6.754668,101148.25,298.56265,298.85388,0.97673744,-5.637686,-0.048969746,-3.005292,-2.9830542,-0.031487614,4.7267036,"05-2001",22507344,-0.0016458125,-6298.3164,8.771044,6.325793e-05,7200.4336,-1.9047147e-05,-0.07295686,0.08335279,-0.03445083,2.279232e-06,-2977.543,332656,0.00019564027,NA,NA,NA,0.114546021169775,0.0844254816028096,5.05341082731977,0.321060882960221,2.24472123174043,7.98049725775435,36.8727070895694,22.1873113249252,25.5802197046861,0.925042996718923,0.28315308176546,0.407149698955622,4.96898534571696,82,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.688213456422091,NA,0.688213456422091
"272",0.0008990611,-0.053382576,-0.025974989,0.13803643,4.3833895,6.0945635,101329.375,298.4092,298.55298,0.9820888,-4.9890747,-0.040049314,-2.5342598,-2.5204859,-0.025589496,4.384804,"06-2001",21877600,-0.0015044892,-4900.582,7.926347,0.00027077668,5684.476,-1.7414131e-05,-0.056797743,0.06580235,-0.02615565,6.114008e-06,-2257.2266,221895,0.00052804477,NA,NA,NA,0.0557883660788071,0.268710963280324,7.03394695175973,0.485333153555505,3.27612095816612,NA,36.880746599083,22.0933398992645,25.6231570577613,0.481303785958165,0.150664489689215,0.171632836813196,6.76523598847941,68,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09651489853859,NA,1.09651489853859
